CpG,Beta,SE,P,StudyID
cg14586500,-0.06,0.01281,3.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25843346,-0.057,0.0138,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02841912,-0.042,0.00876,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24854010,0.05,0.01157,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23635560,-0.075,0.01699,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08479476,-0.029,0.00631,3.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10168494,-0.058,0.01256,4.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03137209,0.083,0.01811,4.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23565821,-0.056,0.01109,3.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23230830,-0.059,0.01387,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00574412,-0.07,0.01587,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07423943,-0.042,0.01052,7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05599723,-0.068,0.01478,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13709496,-0.077,0.01594,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24595152,-0.092,0.01926,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03499581,0.047,0.01201,9.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23657179,-0.024,0.00553,9.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17679427,-0.06,0.0122,9.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01580228,-0.052,0.01055,9.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02297838,-0.052,0.01024,4.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11978634,0.049,0.0095,2.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02387618,0.056,0.01191,2.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17306339,-0.052,0.01239,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25722983,-0.063,0.01605,9.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04903089,-0.059,0.01324,8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23445003,-0.045,0.01148,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05568549,-0.073,0.01233,3.3e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13462622,0.071,0.01274,2.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23457901,-0.03,0.00753,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22579075,-0.03,0.00743,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09182189,-0.056,0.01051,9.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13442016,-0.05,0.0095,1.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00852924,-0.083,0.01538,7.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18637761,-0.047,0.01126,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18888137,-0.064,0.01442,9.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20594304,-0.042,0.00951,8.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01405107,-0.028,0.00679,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20654468,-0.028,0.00728,9.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03646329,-0.029,0.00644,6.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25509467,-0.068,0.01697,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16970323,-0.039,0.00977,7.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21586223,-0.048,0.01159,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11092486,0.024,0.00539,6.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18065599,-0.067,0.01558,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05926640,-0.043,0.00999,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09423312,-0.025,0.00621,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19040077,-0.06,0.01299,4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22700686,-0.043,0.00933,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25099490,-0.099,0.01896,1.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11935248,-0.042,0.00956,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15361750,-0.049,0.00934,1.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19859270,-0.082,0.00921,7.6e-19,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03450842,-0.13,0.01498,1.3e-18,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15377871,-0.082,0.01575,2.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14075731,-0.057,0.01318,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15892280,-0.098,0.01915,3.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00534274,-0.028,0.00561,4.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09578155,-0.075,0.0179,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04232128,-0.07,0.01232,1.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12559228,-0.063,0.01179,7.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25597580,0.066,0.01457,5.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07465627,-0.055,0.01045,1.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20823695,-0.059,0.01331,8.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12774429,-0.06,0.01453,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04797957,-0.045,0.01023,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13914531,-0.046,0.01096,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04945608,-0.05,0.0116,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21578596,-0.064,0.01247,2.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17240987,-0.048,0.01072,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21567649,-0.075,0.01909,8.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00950718,-0.039,0.00904,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13981184,-0.029,0.00738,8.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25079915,-0.05,0.01218,4.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10471743,-0.044,0.00975,6.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03940776,-0.089,0.01666,8.8e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08549335,-0.039,0.00775,4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21208539,-0.058,0.0136,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26942829,-0.051,0.01244,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07902156,-0.038,0.00914,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18882687,-0.056,0.00858,5.8e-11,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01912455,0.043,0.01075,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07730301,-0.077,0.01796,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06812844,-0.1,0.01735,3e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20427144,-0.072,0.01708,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05642546,-0.062,0.01258,7.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09868035,-0.076,0.01706,8.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26581729,-0.059,0.01176,4.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18396403,-0.075,0.01224,8e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11095743,-0.048,0.012,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12147622,-0.04,0.01017,9.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13074055,-0.022,0.00474,4.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09367967,-0.045,0.01113,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15804973,-0.033,0.00826,7.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10236224,-0.05,0.01241,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06321596,-0.037,0.00814,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18659081,-0.07,0.01515,3.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17501210,-0.04,0.00921,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10456459,-0.05,0.01072,3.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12054453,-0.024,0.00516,4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14306819,-0.056,0.01442,9.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16261114,-0.069,0.0138,5.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17465569,0.046,0.01183,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00382138,-0.042,0.00916,4.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13984040,-0.038,0.00783,9.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02832357,-0.05,0.01148,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01955153,-0.037,0.00871,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07231045,-0.069,0.01552,7.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10126923,-0.067,0.01548,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00907842,-0.058,0.01117,2.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07391141,0.087,0.01846,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00329447,-0.058,0.01451,6.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25853622,-0.082,0.01545,1.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24838345,-0.029,0.00715,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17707487,-0.085,0.01997,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06373940,-0.047,0.01121,3.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16728539,-0.054,0.01288,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10317175,-0.042,0.01046,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01686975,-0.046,0.0109,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25212025,-0.031,0.00785,8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07078732,0.083,0.01976,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16967583,-0.071,0.0151,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10814005,-0.031,0.00789,9.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08703231,-0.084,0.01743,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14093127,-0.03,0.00688,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25325512,-0.046,0.00859,1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00834923,0.071,0.0144,9.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12182708,-0.064,0.01333,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02186444,0.062,0.0131,1.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15994604,-0.058,0.01381,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03363565,-0.059,0.0139,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26841040,0.084,0.02036,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16618104,-0.048,0.0085,2.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04988978,-0.042,0.0098,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23090529,-0.039,0.00654,2.1e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13618516,-0.06,0.01386,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17835678,0.033,0.00827,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26488183,-0.05,0.01253,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08519905,-0.052,0.01338,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27241845,-0.072,0.00916,5.7e-15,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26361436,-0.052,0.01301,5.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04197548,-0.043,0.00924,3.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07880727,-0.076,0.01478,3.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06333800,-0.073,0.01848,7.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23641267,-0.055,0.01329,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13471990,-0.056,0.01123,6.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12488187,-0.06,0.01146,1.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10667895,-0.069,0.01716,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11909467,0.061,0.0143,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10275766,-0.079,0.01465,7.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26476925,-0.085,0.01844,4.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01372366,-0.038,0.00797,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13158272,-0.028,0.00631,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24593372,-0.082,0.01712,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25647583,-0.065,0.01588,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05205351,-0.043,0.0109,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08363067,-0.11,0.01984,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02507296,-0.11,0.01689,5.2e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04046364,-0.085,0.01506,1.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06394460,-0.029,0.00652,7.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17795252,-0.028,0.00707,7.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22794304,-0.081,0.01559,2.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07106927,0.065,0.0138,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26140475,-0.055,0.00981,1.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18900669,-0.037,0.00935,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00625963,0.068,0.01369,6.9e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07450086,-0.044,0.00916,1.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10255761,-0.05,0.0099,4.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14049634,0.079,0.01653,2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00851028,0.061,0.01384,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03634729,0.097,0.01895,3.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00780426,-0.044,0.01078,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19821297,-0.059,0.01195,8.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04404543,-0.067,0.01336,5.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16640358,-0.049,0.01268,9.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22666015,-0.049,0.01261,8.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01194538,-0.06,0.01252,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09022230,-0.053,0.00994,8.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13807386,-0.087,0.01822,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01437204,-0.044,0.00804,4.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20305578,-0.054,0.01281,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15027815,-0.03,0.00728,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16640599,-0.082,0.01566,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01068808,-0.047,0.01179,7.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03301498,-0.062,0.01326,3.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08101174,-0.071,0.01237,1.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
ch.2.30415474F,-0.043,0.0088,1.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12313149,-0.05,0.01093,5.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18993757,-0.045,0.0109,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05963604,-0.043,0.00987,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04659729,-0.032,0.00817,7.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05237436,-0.049,0.00765,2.2e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07986378,-0.083,0.00967,8.2e-18,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18107006,-0.041,0.01045,7.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25491402,0.12,0.02219,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05131266,0.05,0.01257,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11827514,-0.024,0.00502,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26298914,-0.061,0.01304,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03821121,-0.096,0.01773,7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21439763,-0.046,0.0111,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04517079,-0.062,0.01335,3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01500402,-0.074,0.0131,1.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15700582,-0.067,0.01492,6.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20909017,-0.062,0.01342,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13591783,-0.05,0.00888,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10200608,-0.027,0.00662,4.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20364632,-0.052,0.01175,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00637104,-0.051,0.01311,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13246856,-0.038,0.0088,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27097542,-0.082,0.01892,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05673882,-0.047,0.00729,1.5e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24254842,-0.041,0.00908,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19265289,-0.037,0.00906,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26754262,-0.032,0.00721,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13897348,-0.033,0.00836,7.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09853238,-0.048,0.00953,3.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21359303,0.053,0.01303,4.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24777399,-0.068,0.0156,1.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01723892,-0.062,0.01291,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00278392,-0.049,0.01161,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17202781,-0.031,0.00719,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06287548,-0.055,0.01403,9.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13533061,-0.067,0.01363,9.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25738326,-0.048,0.01141,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24859433,-0.082,0.00992,1.5e-16,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01564818,-0.049,0.01252,8.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22129276,-0.046,0.01062,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19057830,-0.031,0.0068,4.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21232015,0.08,0.01494,8.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20640281,-0.053,0.01345,8.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14654385,-0.079,0.01857,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20430631,-0.055,0.01366,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24596116,-0.064,0.01583,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26916621,-0.043,0.01063,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04231319,-0.051,0.01193,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21190228,-0.059,0.01438,4.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16872613,0.056,0.01252,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18546006,-0.052,0.01242,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10802680,0.093,0.01916,1.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06856840,-0.088,0.01546,1.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07986469,-0.083,0.01677,7.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08180028,-0.071,0.01793,6.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08356262,-0.041,0.00977,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18571531,0.056,0.01408,6.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18241337,-0.041,0.00997,4.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09470754,-0.067,0.01642,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20832875,0.088,0.01931,5.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
