CpG,Beta,SE,P,StudyID
cg26618056,-0.027,0.00525,2.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05176211,-0.025,0.00634,9.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15974867,-0.034,0.00483,3.9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg04624110,0.02,0.0038,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27553457,0.027,0.00419,1.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26556385,0.025,0.00403,3.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg21022949,-0.05,0.00558,2.5e-19,Robert-F-Hillary_Incident_COPD_Basic_model
cg19051105,0.019,0.0035,6.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13004587,0.017,0.00379,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26102435,0.018,0.00419,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23294090,0.023,0.00366,2.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg02952816,-0.022,0.00439,3.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04258133,0.036,0.00536,1.4e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg12201015,-0.031,0.00593,2.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg05749855,0.02,0.00485,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07065111,0.029,0.00406,7.6e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg00159243,-0.062,0.00707,3.6e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg15688396,0.022,0.0041,4.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15825321,0.0089,0.00206,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20985755,0.016,0.00241,3.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg13404054,0.025,0.00287,2e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg02529627,-0.029,0.00678,1.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07683388,-0.028,0.00557,4.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12000995,0.0077,0.00186,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14728380,0.02,0.00494,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08500763,0.039,0.00627,4.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg08796240,0.02,0.0036,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg01284869,0.02,0.00399,4.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00419186,-0.018,0.00429,4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22014430,-0.051,0.00655,1.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg00929635,0.023,0.00517,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17161250,0.026,0.00286,7.4e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg21369801,0.025,0.00604,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16086620,0.027,0.0034,8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg07381806,-0.047,0.00468,5.6e-24,Robert-F-Hillary_Incident_COPD_Basic_model
cg02707669,-0.023,0.00564,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13393978,0.022,0.00316,3.2e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg11427510,0.017,0.00391,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00703260,0.015,0.00387,9.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12799781,0.028,0.0044,3.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg02722214,0.021,0.00428,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13898430,-0.061,0.00933,7.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg01718742,0.022,0.00386,9.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg11041835,0.029,0.00363,7.3e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg19478111,-0.047,0.00743,1.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg10263370,0.01,0.00241,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23842572,0.079,0.00685,8e-31,Robert-F-Hillary_Incident_COPD_Basic_model
cg14094646,-0.027,0.00642,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05714552,-0.026,0.00638,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08415156,0.038,0.00827,5.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09876651,0.021,0.00387,5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23626733,-0.044,0.00594,1.2e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg12060422,0.021,0.00421,3.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04843946,-0.025,0.00614,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27450668,-0.02,0.00422,1.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg15712559,0.022,0.00502,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01681367,0.014,0.00308,4.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22195627,0.015,0.00266,1.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg00426310,0.017,0.00423,4.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04324758,-0.027,0.00536,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08119884,0.018,0.00348,4.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18865445,0.01,0.00243,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25650964,-0.02,0.00436,5.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25921609,0.045,0.00564,1.4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg14704921,0.017,0.00358,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25019648,0.016,0.00275,6.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg00126959,0.021,0.00434,7.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01698298,0.037,0.00436,4.8e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg15861585,0.027,0.00364,6.4e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg19242851,0.017,0.00421,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01220680,0.023,0.00426,4.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02306630,0.018,0.00355,3.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27405731,0.038,0.00617,8.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg18758585,-0.019,0.00423,8.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13441730,0.016,0.00334,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04468081,-0.025,0.00454,3.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg00509451,0.044,0.00802,5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg25283432,0.02,0.00389,3.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11092487,0.01,0.00235,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15059065,-0.025,0.00303,4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg14418942,-0.026,0.00596,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24550149,-0.014,0.0024,1.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg18454685,0.018,0.004,5.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23424933,-0.02,0.0039,1.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg21694941,0.034,0.00508,1.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg18267049,0.013,0.00296,7.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20985450,0.021,0.00334,4.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg17090968,-0.013,0.0027,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13707793,0.023,0.00434,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14259466,0.02,0.00413,9.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12483476,0.019,0.00276,1.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg20673840,0.024,0.00573,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25763393,0.024,0.00411,7.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg26875805,0.023,0.00574,7.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14005246,0.02,0.00324,3.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg04075191,0.024,0.00364,2.2e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg20992002,-0.034,0.00796,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02741521,0.028,0.0036,8e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg09984392,-0.023,0.0044,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15222899,0.029,0.00405,3.8e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg09445939,0.026,0.00424,7.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01974478,0.032,0.00607,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00962913,0.023,0.0041,1.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg24633978,0.018,0.00265,3.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg00028935,0.032,0.0066,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08383399,0.018,0.00418,2.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16037711,-0.055,0.00664,1.2e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg27152890,0.015,0.00235,4.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg03735012,0.009,0.0023,9.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25908985,0.018,0.00425,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06598836,0.019,0.00264,1.7e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg22574825,0.023,0.00408,9.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04021697,0.015,0.00296,3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03200166,0.019,0.00463,3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10490202,-0.022,0.00559,8.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03991297,-0.024,0.00506,2.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06906472,0.017,0.00198,2.5e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg25135457,-0.022,0.00519,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07186154,0.034,0.00429,2.1e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg22721579,-0.028,0.00432,7.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg21499869,-0.036,0.00684,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07336230,0.016,0.00414,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17426273,0.024,0.00301,5.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg14602222,0.032,0.00485,2.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg19886448,0.021,0.00523,5.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08754967,0.025,0.00393,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg05387519,0.016,0.00365,8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16571983,0.033,0.00413,7.8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg27583010,-0.033,0.00678,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19781376,0.023,0.00472,1.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12028548,0.02,0.00381,7.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05575921,-0.052,0.00161,5.8e-221,Robert-F-Hillary_Incident_COPD_Basic_model
cg18869061,-0.011,0.00272,8.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08540953,0.022,0.00408,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26990587,0.027,0.00412,5.7e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg19346645,0.025,0.00309,5e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg13281139,0.022,0.00571,8.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07871590,0.023,0.00456,4.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17151621,-0.021,0.00493,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16927040,0.02,0.00462,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04799343,0.012,0.00295,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18160402,0.029,0.00422,3.1e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg09082903,0.02,0.00303,4.4e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg03804213,0.029,0.00407,4.7e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg13849253,0.026,0.00509,3.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07237939,0.018,0.00388,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18438944,0.021,0.00383,4.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg04575202,0.021,0.00494,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24843380,0.026,0.00346,3.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg25951210,0.022,0.00434,4.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12188986,0.015,0.00285,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14373988,-0.036,0.00534,2.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg21996227,0.025,0.00394,1.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22157099,0.01,0.00236,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20926035,0.032,0.0045,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg14834938,0.028,0.00379,2.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg03129717,-0.035,0.00679,3.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19406511,-0.025,0.00599,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05757757,0.016,0.00419,8.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17555373,0.03,0.00407,9.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg01328500,-0.016,0.00342,1.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg15680624,0.014,0.00311,8.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19524238,-0.011,0.00239,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23695707,0.017,0.00385,6.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg06473363,-0.024,0.0034,2.3e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg00471190,-0.027,0.0066,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23713724,0.024,0.00475,7.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg21269758,-0.026,0.00621,2.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12797746,-0.028,0.00674,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09865015,-0.019,0.00446,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13531596,-0.031,0.00659,2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27262054,-0.041,0.00567,3.5e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg12588917,-0.024,0.00515,2.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14439622,0.026,0.00636,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08323075,0.014,0.00255,5.4e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07157830,0.024,0.0039,1.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg06062984,0.025,0.0035,9e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg08884074,-0.029,0.00663,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23667734,0.026,0.00439,1.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg22001496,0.025,0.00321,7.7e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg15605315,-0.021,0.00541,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09295081,0.026,0.00464,2.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg23615741,-0.018,0.0043,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13826459,-0.029,0.00636,4.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08696931,0.028,0.00493,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05446424,0.019,0.00302,3.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26333652,0.028,0.00444,1.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg27424995,0.021,0.00384,8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg20210482,0.024,0.00385,9.6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13641185,0.019,0.00461,4.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08591265,-0.036,0.00413,7.1e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg20105257,-0.025,0.00612,4.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14507193,0.013,0.00322,5.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06263193,0.031,0.00485,1.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg20271029,0.024,0.00398,1.1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg12666727,-0.02,0.00403,6.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26503877,-0.019,0.00371,3.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg21570988,0.022,0.00376,2.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08813888,0.031,0.00588,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17451609,0.028,0.00541,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15044957,0.029,0.00347,2.8e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg09738947,0.048,0.00821,6.7e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg14658067,0.026,0.00425,9.1e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26850624,0.031,0.00346,3e-19,Robert-F-Hillary_Incident_COPD_Basic_model
cg17565360,-0.026,0.00638,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10269548,0.027,0.00515,1.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg19517718,0.017,0.00438,8.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08453194,-0.045,0.00728,8.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01502872,-0.055,0.00673,6e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg14105458,0.017,0.00419,7.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04061117,0.036,0.00608,3.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg21467614,-0.037,0.00455,2.6e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg12222949,0.015,0.00363,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10770187,0.014,0.0021,7.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg16088539,0.015,0.00316,2.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13645732,0.013,0.00302,9.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18930143,-0.024,0.00608,9.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19227031,-0.018,0.00443,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25436152,0.024,0.0057,3.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06804846,-0.03,0.00621,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02155398,0.019,0.00281,3.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg10506160,-0.028,0.00684,3.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg10094616,0.018,0.00388,5.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg16823042,-0.0091,0.00229,7.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03999941,-0.055,0.00519,3.7e-26,Robert-F-Hillary_Incident_COPD_Basic_model
cg14265823,0.028,0.00417,3.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg21189438,0.016,0.00298,7.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg25439496,0.027,0.00569,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19887178,-0.032,0.00621,2.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08696727,0.018,0.00334,3.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18588768,0.026,0.0062,3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12864721,-0.016,0.00301,1.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23847712,0.031,0.00423,1.3e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg08942342,-0.022,0.00486,9.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01071159,0.029,0.00475,2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04997273,0.023,0.00472,1.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09120938,0.03,0.00435,3.9e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg22573696,-0.031,0.00377,1.7e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg02519751,0.02,0.00391,4.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02716123,-0.018,0.0047,8.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21632158,0.017,0.00215,5.8e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg15672437,0.027,0.00373,9.6e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg12417685,0.028,0.00502,1.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02106850,0.022,0.00335,2.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02616769,-0.033,0.00598,2.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg25203704,0.02,0.00403,9.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14026459,0.021,0.00502,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20889322,-0.051,0.00547,1.1e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg03650674,0.017,0.00417,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04667538,0.014,0.00301,3.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04597433,0.034,0.00413,1.7e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg08719608,-0.033,0.00603,5.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg11823511,0.022,0.00299,3.5e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg19098932,-0.042,0.00504,9.3e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg23850899,0.028,0.00543,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg21859781,0.022,0.00428,2.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04018738,0.035,0.00308,1.3e-30,Robert-F-Hillary_Incident_COPD_Basic_model
cg11831981,0.022,0.00422,3.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg09641689,0.017,0.00333,3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg26994283,0.017,0.00401,1.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27000944,-0.044,0.00502,1.5e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg03714619,0.025,0.00423,2.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg09799983,0.02,0.00277,6.6e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg01405040,0.023,0.0057,4.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09311630,0.031,0.00408,4.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg03297163,0.01,0.0025,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08464190,0.02,0.00373,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04212926,0.019,0.00453,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06644428,-0.038,0.00224,1.4e-63,Robert-F-Hillary_Incident_COPD_Basic_model
cg05141695,0.018,0.00447,6.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg27250236,0.0091,0.00208,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16448702,0.027,0.00662,4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26038465,0.043,0.00829,2.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23547017,0.031,0.00517,3.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17391928,0.02,0.00313,3.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26988146,-0.039,0.00634,8.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg11410023,0.028,0.00391,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg14454127,-0.051,0.00677,3.1e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg09479241,-0.024,0.00283,8.4e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg14312538,0.018,0.00258,1.7e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg01335597,-0.021,0.00509,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19761848,0.022,0.00297,8e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg02711397,0.013,0.00261,4.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06931941,-0.019,0.00444,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12486493,-0.024,0.00535,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22620221,0.024,0.00306,1.6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg07846220,0.019,0.00248,5.8e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg16580935,-0.04,0.00694,1.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg02010963,-0.045,0.00618,2.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg10680051,0.028,0.00462,2.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg01744331,-0.046,0.00403,1.2e-29,Robert-F-Hillary_Incident_COPD_Basic_model
cg02285922,0.021,0.00331,4.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13582060,-0.019,0.00358,6.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18264753,-0.026,0.00587,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg09540961,0.02,0.00461,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21886612,-0.023,0.00596,8.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
